-0.06423494	-0.089102104	0.022805111	-0.01739593	-0.0419313	-0.012308303	-0.0251815	0.013750107	0.028244752	0.010060421	-0.04381439	0.0022697197	0.0048903488	0.06009426	-0.024552615	0.05728159
-0.06254481	-0.083078675	0.06469604	-0.061124217	-0.04763043	0.063896604	-0.012430044	0.028612154	0.041302342	-0.013052329	-0.013820362	-0.007842988	0.037193485	0.14862743	-0.035234787	0.032856945
-0.12789413	-0.008976066	0.06363161	-0.09821022	-0.0010546958	0.015231361	-0.055731498	0.018795	-0.017545301	-0.009004478	-0.04196865	-0.09761993	0.04193111	0.16248012	0.023619678	0.03400048
-0.059892766	-0.06607536	0.069603	-0.038210783	-0.0046190363	0.00635368	0.0197418	0.039302222	0.0062838555	-0.010650111	-0.022622352	-0.029623004	-0.0011227482	0.11868206	-0.019948574	0.09242968
-0.101862095	0.0060348287	0.094329886	-0.042881124	-0.05373418	-0.009840681	-0.002481116	0.024345424	0.007910975	-0.038810927	-0.06446209	0.00962438	0.027809195	0.06606401	0.035186533	0.000804461
-0.10380576	0.018242134	0.054526024	-0.083337426	-0.044560492	0.023358032	0.062897205	0.07552874	0.05542248	-0.03016626	-0.048030056	-0.007946834	0.00536048	0.07920903	-0.071618535	-0.015242748
-0.101070665	-0.073795706	0.15857036	-0.0063239774	0.020169366	-0.0095117185	-0.07561182	-0.038082566	0.039788466	0.024474135	-0.11196956	-0.033668645	0.0062815147	0.18156035	0.036206927	0.07283594
-0.103668526	-0.05163706	0.010096871	-0.104874305	-0.066539526	0.026864631	0.033384793	0.03598357	-0.040115558	-0.043141216	-0.04257806	0.060980763	0.026700916	0.065367654	0.006238117	0.02779413
-0.046344806	-0.037464667	-0.026519047	-0.060601674	-0.05397637	0.04182536	0.0080103045	0.041369695	-0.004484186	0.033084087	-0.082710944	-0.04880744	0.019869475	0.15588467	0.0059109256	0.054193508
-0.096278556	-0.035432443	0.102310486	-0.008107106	0.012421448	0.082355864	-0.009508564	0.059931234	-0.030808005	-0.018331038	-0.06417217	-0.028271578	0.06514066	0.07022265	0.03864804	0.038442105
-0.028371993	-0.13807398	0.03846525	-0.09516231	-0.004214613	-0.04197581	-0.049851324	-0.0020330744	-0.0091332635	-0.043151762	-0.048955377	0.0023682544	0.05355319	0.102921024	-0.030679917	0.056006774
-0.066942915	-0.12591879	0.083508186	-0.023580184	-0.020897025	-0.005950098	-0.027068974	0.05868623	0.05390157	0.056544665	0.08008727	-0.009127529	-0.0018068193	0.04889538	0.0042950124	0.032105763
-0.07805905	-0.0051669455	-0.013030198	-0.054591488	-0.039416764	0.038054515	-0.018976895	0.011033629	0.009148005	-0.018607568	7.251786e-05	-0.032635555	0.017418478	0.025017906	0.0045756157	-0.019749168
-0.072453804	-0.13746955	0.07816998	-0.088080466	-0.07671378	0.0056004077	0.007625219	-0.042724952	-0.04518245	-0.064147964	0.017184947	0.07183178	-0.116153866	0.15067428	0.063777864	-0.029100282
-0.030186076	-0.039355844	-0.0191557	-0.029881591	0.01232279	0.008767047	-0.07456319	0.03852515	0.009678015	-0.031712264	0.0636267	0.011923019	0.06905867	0.02371296	0.035131402	0.11266374
-0.033394866	-0.050817046	0.011712802	-0.04773906	-0.043501608	0.007916377	-0.072307244	-0.054437526	-0.001742969	0.016251119	-0.025345283	0.03539472	0.04552753	0.21218477	-0.031167597	0.006264898
-0.04535497	0.0805475	0.04459477	-0.064791866	0.028355977	-0.056241143	-0.0741064	0.0003028244	0.05456835	-0.014816304	0.012663962	-0.026737988	-0.023687508	0.07158195	-0.00025053145	0.13119195
-0.10716962	-0.051061936	0.057518285	-0.04240922	-0.03008918	0.010335176	-0.07524525	-0.049949862	0.06675832	-0.048350427	0.046882	0.033417057	0.071123704	0.13698664	0.03336558	0.080660366
-0.06718378	-0.08016057	0.042509317	-0.06312013	0.0049008285	-0.07555929	-0.023633473	0.050367046	0.060061917	-0.035091706	-0.03004352	0.05014728	0.0034258736	0.11373612	-0.0003904564	-0.04458467
-0.04467318	0.015650593	0.113412686	0.017430529	-0.060545214	-0.014851083	-0.017747251	0.047473244	0.036600694	-0.0049610217	0.034251537	-0.02915237	0.13436979	0.07799121	-0.006898961	-0.07178987
-0.01640166	-0.062135383	-0.007692386	0.011990915	-0.1092487	-0.060596943	0.036555327	-0.0074021257	-0.017605029	0.049114715	-0.004835709	-0.095586546	0.00019212591	0.12734634	0.032910917	-0.010744721
-0.08532223	-0.014464929	0.06312746	-0.012752077	-0.09472369	0.03149309	0.09131656	0.033875987	-0.08388691	0.01067799	-0.020833556	-0.03965365	0.031463794	0.19690864	-0.041254718	0.11777597
0.04570326	0.069573	0.116168365	-0.062782854	0.03901009	0.012676684	-0.09352867	0.10483018	0.04398019	-0.032212984	0.05024475	-0.05140382	0.11062263	-0.0033341332	-0.0261023	0.028899873
-0.03185492	-0.039916925	0.013675076	-0.04211969	-0.105328724	-0.033273503	0.05983405	-0.020539539	0.020395441	0.098794185	0.044595946	0.05818935	-0.046383083	0.22209519	-0.023707906	-0.021701725
0.00083286536	0.085271955	0.018208694	-0.024986483	-0.10269963	-0.024790715	-0.04564615	-0.009091238	0.0035920586	-0.0058593927	-0.060386844	-0.037569035	0.07002653	0.12535612	0.12437602	-0.031405266
-0.095593266	-0.035914868	0.046078548	-0.0439497	-0.045514762	0.06745912	0.00844765	-0.017699149	-0.07469343	-0.016080491	-0.049435034	-0.038385767	0.075640306	-0.010472716	0.0092314705	0.12787649
-0.030560788	0.14708273	-0.059856202	-0.04944971	-0.02648923	0.069802724	0.020542013	0.032413628	0.051699	0.011938738	-0.09727509	-0.047156475	0.06317145	0.12047478	0.060489956	0.052668605
-0.02990738	0.036971714	-0.024380118	-0.044809602	-0.08750682	-0.08839345	0.030764317	0.07398799	0.016740398	0.017116904	-0.072094545	0.050879218	-0.024302766	0.100699015	0.02796123	0.059482735
-0.009593889	-0.041368935	0.0066885855	0.021450207	-0.09439484	0.014362813	0.00070578064	-0.007257629	0.052880652	0.074346006	-0.13809629	0.07997702	0.042228203	-0.050452113	0.047765106	0.013449403
-0.0054035205	0.017913245	-0.030563049	0.08899853	-0.038759805	0.021398608	0.02605434	0.03645751	0.016947607	0.033444244	-0.039836187	-0.061763406	2.4074528e-05	0.17256127	-0.059890486	0.04416209
-0.076772526	-0.120548144	0.033711404	0.026864752	-0.010817094	0.03618807	0.08131399	-0.006747683	-0.018356996	0.08922264	-0.0063032736	0.02147307	0.053934973	0.15577412	-0.057120264	0.079904705
-0.08374815	-0.03194239	-0.012749076	-0.032391652	-0.09411154	0.10778977	0.03483043	-0.07540546	-0.023494244	0.07924099	0.05787762	0.036910135	0.011600274	0.12186774	-0.023097185	0.07768522
-0.067035206	-0.0473618	0.053033885	-0.07876408	-0.0064126323	-0.013138478	-0.027629517	0.09408694	0.050525792	-0.050130647	0.03964207	0.07531287	-0.062213767	0.012876281	-0.009212606	0.05370891
-0.05784242	-0.027674064	-0.03886147	-0.12614524	-0.04170274	0.060173895	0.07703694	-0.049948722	-0.0035938977	0.022792315	-0.07645763	0.0077718175	0.015678719	-0.0027920392	-0.057788655	0.038558558
-0.07657943	0.09315919	0.07428718	0.014779339	-0.041171875	-0.014642524	0.009301979	-0.048919983	-0.0188251	0.02141661	-0.02291168	0.013868729	0.09056649	0.029779183	0.13672663	0.0314133
0.02253512	0.039653312	0.012177332	-0.01695661	-0.011372154	0.059895717	0.056468002	0.030850261	0.032699756	-0.052186303	-0.030727953	-0.0476394	0.07901441	0.18912728	-0.009150256	0.01154269
-0.012344451	0.0023730493	0.027889699	-0.014708813	-0.059037406	0.010782097	-0.008243832	-0.03307755	-0.030507904	0.13235918	-0.004846274	0.05530668	0.05893475	-0.05912033	-0.15812607	0.023467438
-0.023987208	-0.034436002	0.030104853	0.014392256	-0.03627825	-0.0018412201	0.005556254	0.07516459	-0.087671794	-0.074809685	-0.011492313	-0.0739409	0.018074684	0.17349406	0.14442064	-0.054420747
-0.062119458	-0.002855465	0.039179917	0.01815133	-0.102583334	0.058122333	-0.054981727	0.0066610533	0.027584905	-0.13525966	0.0075955847	0.041010775	0.061963785	0.14337547	-0.0073080976	0.049596157
-0.09012816	-0.09714527	-0.009551767	-0.025067534	0.09428081	-0.077486	0.031541843	0.012359615	-0.01703022	0.091141075	0.028751712	0.066167966	0.10156545	-0.13508871	-0.032540645	-0.001724796
-0.015573725	-0.074472435	-0.03915931	0.0026669165	-0.035809048	0.06448975	0.021076092	0.0037575837	-0.0039489223	0.033905126	-0.13095926	0.019711874	-0.09799858	0.06412971	-0.024115426	0.10937029
-0.030952016	0.06926118	0.04883415	-0.08725587	-0.038038284	0.011022407	0.07657702	0.022641169	0.0037906205	-0.059915215	0.02695809	0.080532774	0.051945854	0.0072469437	-0.026297022	0.052754074
-0.12579426	-0.03334947	-0.19899167	-0.07937906	-0.06958896	-0.1445527	0.0077501796	0.010355838	0.022360023	-0.016636025	-0.031822644	0.068997554	0.008591413	0.1304277	0.010364557	0.101011276
